packages,url
"[{""manager"":conan,""name"":libyaml},{""manager"":vcpkg,""name"":libyaml}]",https://github.com/yaml/libyaml
"[{""manager"":conan,""name"":libzip},{""manager"":vcpkg,""name"":libzip}]",https://github.com/nih-at/libzip
"[{""manager"":conan,""name"":libzippp},{""manager"":vcpkg,""name"":libzippp},{""manager"":freebsd12,""name"":archivers/libzippp}]",https://github.com/ctabin/libzippp
"[{""manager"":conan,""name"":linux-headers-generic},{""manager"":netbsd9,""name"":sysutils/dtb-arm-tegra124},{""manager"":netbsd9,""name"":sysutils/dtb-arm64-tegra210},{""manager"":netbsd9,""name"":sysutils/dtb-arm-vexpress},{""manager"":netbsd9,""name"":sysutils/dtb-arm-exynos5422},{""manager"":netbsd9,""name"":sysutils/dtb-arm64-sun50i}]",https://www.kernel.org/
"[{""manager"":conan,""name"":liquid-dsp},{""manager"":freebsd12,""name"":comms/liquid-dsp}]",https://github.com/jgaeddert/liquid-dsp
"[{""manager"":conan,""name"":llhttp},{""manager"":freebsd12,""name"":www/llhttp}]",https://github.com/nodejs/llhttp
"[{""manager"":conan,""name"":llvm-core},{""manager"":vcpkg,""name"":llvm}]",https://llvm.org
"[{""manager"":conan,""name"":lodepng},{""manager"":vcpkg,""name"":lodepng}]",https://github.com/lvandeve/lodepng
"[{""manager"":conan,""name"":log4cplus},{""manager"":vcpkg,""name"":log4cplus}]",https://github.com/log4cplus/log4cplus
"[{""manager"":conan,""name"":log4cxx},{""manager"":vcpkg,""name"":log4cxx}]",https://logging.apache.org/log4cxx
"[{""manager"":conan,""name"":lua},{""manager"":netbsd9,""name"":lang/lua51},{""manager"":netbsd9,""name"":lang/lua52},{""manager"":netbsd9,""name"":lang/lua53},{""manager"":netbsd9,""name"":lang/lua54}]",https://www.lua.org/
"[{""manager"":conan,""name"":lyra},{""manager"":vcpkg,""name"":bfgroup-lyra}]",https://bfgroup.github.io/Lyra/
"[{""manager"":conan,""name"":lz4},{""manager"":vcpkg,""name"":lz4},{""manager"":freebsd12,""name"":archivers/liblz4},{""manager"":openbsd69,""name"":archivers/lz4}]",https://github.com/lz4/lz4
"[{""manager"":conan,""name"":lzfse},{""manager"":vcpkg,""name"":lzfse},{""manager"":freebsd12,""name"":archivers/lzfse}]",https://github.com/lzfse/lzfse
"[{""manager"":conan,""name"":lzma_sdk},{""manager"":netbsd9,""name"":archivers/lzma}]",https://www.7-zip.org/sdk.html
"[{""manager"":conan,""name"":m4},{""manager"":netbsd9,""name"":devel/m4}]",https://www.gnu.org/software/m4/
"[{""manager"":conan,""name"":magic_enum},{""manager"":vcpkg,""name"":magic-enum}]",https://github.com/Neargye/magic_enum
"[{""manager"":conan,""name"":mailio},{""manager"":vcpkg,""name"":mailio}]",https://github.com/karastojko/mailio
"[{""manager"":conan,""name"":mapbox-geometry},{""manager"":vcpkg,""name"":mapbox-geometry}]",https://github.com/mapbox/geometry.hpp
"[{""manager"":conan,""name"":matio},{""manager"":netbsd9,""name"":devel/matio}]",https://sourceforge.net/projects/matio/
"[{""manager"":conan,""name"":mattiasgustavsson-libs},{""manager"":vcpkg,""name"":mgnlibs}]",https://github.com/mattiasgustavsson/libs
"[{""manager"":conan,""name"":md4c},{""manager"":freebsd12,""name"":textproc/md4c}]",https://github.com/mity/md4c
"[{""manager"":conan,""name"":mdns},{""manager"":vcpkg,""name"":mdns}]",https://github.com/mjansson/mdns
"[{""manager"":conan,""name"":mdspan},{""manager"":vcpkg,""name"":mdspan}]",https://github.com/kokkos/mdspan
"[{""manager"":conan,""name"":meshoptimizer},{""manager"":vcpkg,""name"":meshoptimizer}]",https://github.com/zeux/meshoptimizer
"[{""manager"":conan,""name"":meson},{""manager"":vcpkg,""name"":tool-meson},{""manager"":vcpkg,""name"":vcpkg-tool-meson},{""manager"":openbsd69,""name"":devel/meson}]",https://github.com/mesonbuild/meson
"[{""manager"":conan,""name"":gst-libav},{""manager"":conan,""name"":gst-plugins-bad},{""manager"":conan,""name"":gst-plugins-base},{""manager"":conan,""name"":gst-plugins-good},{""manager"":conan,""name"":gst-plugins-ugly},{""manager"":conan,""name"":gstreamer},{""manager"":vcpkg,""name"":gstreamer},{""manager"":netbsd9,""name"":audio/gst-plugins1-a52},{""manager"":netbsd9,""name"":audio/gst-plugins1-alsa},{""manager"":netbsd9,""name"":audio/gst-plugins1-cdparanoia},{""manager"":netbsd9,""name"":audio/gst-plugins1-dts},{""manager"":netbsd9,""name"":audio/gst-plugins1-faac},{""manager"":netbsd9,""name"":audio/gst-plugins1-faad},{""manager"":netbsd9,""name"":audio/gst-plugins1-flac},{""manager"":netbsd9,""name"":audio/gst-plugins1-jack},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-lame},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-twolame},{""manager"":netbsd9,""name"":audio/gst-plugins1-lame},{""manager"":netbsd9,""name"":audio/gst-plugins1-libvisual},{""manager"":netbsd9,""name"":audio/gst-plugins1-oss},{""manager"":netbsd9,""name"":audio/gst-plugins1-pulse},{""manager"":netbsd9,""name"":audio/gst-plugins1-sid},{""manager"":netbsd9,""name"":audio/gst-plugins1-speex},{""manager"":netbsd9,""name"":audio/gst-plugins1-twolame},{""manager"":netbsd9,""name"":audio/gst-plugins1-vorbis},{""manager"":netbsd9,""name"":audio/gst-plugins1-wavpack},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-soundtouch},{""manager"":netbsd9,""name"":audio/gst-plugins1-soundtouch},{""manager"":netbsd9,""name"":audio/gst-plugins1-gme},{""manager"":netbsd9,""name"":audio/gst-plugins1-opus},{""manager"":netbsd9,""name"":audio/gst-plugins1-mpg123},{""manager"":netbsd9,""name"":audio/gst-plugins1-fluidsynth},{""manager"":netbsd9,""name"":audio/gst-plugins1-ladspa},{""manager"":netbsd9,""name"":audio/gst-plugins1-lv2},{""manager"":netbsd9,""name"":audio/gst-plugins1-modplug},{""manager"":netbsd9,""name"":audio/gst-plugins1-musepack},{""manager"":netbsd9,""name"":audio/gst-plugins1-sndfile},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-a52},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-alsa},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-cdparanoia},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-dts},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-faac},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-faad},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-flac},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-jack},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-libvisual},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-mad},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-musepack},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-oss},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-pulse},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-sid},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-spc},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-speex},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-vorbis},{""manager"":netbsd9,""name"":audio/gst-plugins0.10-wavpack},{""manager"":netbsd9,""name"":devel/gst-plugins0.10-pango},{""manager"":netbsd9,""name"":devel/gst-plugins1-pango},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-dvdread},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-good},{""manager"":netbsd9,""name"":multimedia/gstreamer1},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-mpeg2dec},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-ogg},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-resindvd},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-theora},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-ugly},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-vpx},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-x264},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-egl-gl},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-egl-opengl},{""manager"":netbsd9,""name"":multimedia/py-gstreamer1},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-gtk},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-aom},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-libde265},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-x265},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-openh264},{""manager"":netbsd9,""name"":net/gst-plugins0.10-soup},{""manager"":netbsd9,""name"":graphics/gst-plugins0.10-cairo},{""manager"":netbsd9,""name"":graphics/gst-plugins0.10-jpeg},{""manager"":netbsd9,""name"":graphics/gst-plugins0.10-png},{""manager"":netbsd9,""name"":graphics/gst-plugins1-cairo},{""manager"":netbsd9,""name"":graphics/gst-plugins1-jpeg},{""manager"":netbsd9,""name"":graphics/gst-plugins1-png},{""manager"":netbsd9,""name"":meta-pkgs/gstreamer0.10-plugins},{""manager"":netbsd9,""name"":meta-pkgs/gstreamer1-default-backend},{""manager"":netbsd9,""name"":graphics/gst-plugins1-gdk_pixbuf},{""manager"":netbsd9,""name"":graphics/gst-plugins1-aalib},{""manager"":netbsd9,""name"":graphics/gst-plugins1-webp},{""manager"":netbsd9,""name"":multimedia/gst-plugins0.10-bad},{""manager"":netbsd9,""name"":multimedia/gst-plugins0.10-base},{""manager"":netbsd9,""name"":multimedia/gst-plugins0.10-dvdread},{""manager"":netbsd9,""name"":multimedia/gst-plugins0.10-good},{""manager"":netbsd9,""name"":multimedia/gst-plugins0.10-hal},{""manager"":netbsd9,""name"":multimedia/gst-plugins0.10-mpeg2dec},{""manager"":netbsd9,""name"":multimedia/gst-plugins0.10-ogg},{""manager"":netbsd9,""name"":multimedia/gst-plugins0.10-resindvd},{""manager"":netbsd9,""name"":multimedia/gst-plugins0.10-theora},{""manager"":netbsd9,""name"":multimedia/gst-plugins0.10-ugly},{""manager"":netbsd9,""name"":multimedia/gstreamer0.10},{""manager"":netbsd9,""name"":multimedia/gst-plugins0.10-v4l2},{""manager"":netbsd9,""name"":multimedia/gst-plugins0.10-x264},{""manager"":netbsd9,""name"":multimedia/gst-plugins0.10-xvid},{""manager"":netbsd9,""name"":multimedia/py-gstreamer0.10},{""manager"":netbsd9,""name"":multimedia/gst-plugins0.10-vp8},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-bad},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-base},{""manager"":netbsd9,""name"":multimedia/gst-plugins1-v4l2},{""manager"":netbsd9,""name"":net/gst-plugins0.10-mms},{""manager"":netbsd9,""name"":net/gst-plugins1-rtmp},{""manager"":netbsd9,""name"":net/gst-plugins0.10-rtmp},{""manager"":netbsd9,""name"":net/gst-plugins1-soup},{""manager"":netbsd9,""name"":x11/gst-plugins1-ximagesrc},{""manager"":netbsd9,""name"":sysutils/gst-plugins0.10-gio},{""manager"":netbsd9,""name"":sysutils/gst-plugins0.10-gnomevfs},{""manager"":netbsd9,""name"":x11/gst-plugins0.10-x11},{""manager"":netbsd9,""name"":x11/gst-plugins1-x11}]",https://gstreamer.freedesktop.org/
"[{""manager"":conan,""name"":gtest},{""manager"":vcpkg,""name"":gtest},{""manager"":freebsd12,""name"":devel/googletest},{""manager"":netbsd9,""name"":devel/googletest},{""manager"":openbsd69,""name"":devel/gtest}]",https://github.com/google/googletest
"[{""manager"":conan,""name"":gumbo-parser},{""manager"":vcpkg,""name"":gumbo},{""manager"":freebsd12,""name"":devel/gumbo},{""manager"":openbsd69,""name"":www/gumbo}]",https://github.com/google/gumbo-parser
"[{""manager"":conan,""name"":h3},{""manager"":vcpkg,""name"":h3},{""manager"":freebsd12,""name"":graphics/h3}]",https://github.com/uber/h3
"[{""manager"":conan,""name"":happly},{""manager"":vcpkg,""name"":happly}]",https://github.com/nmwsharp/happly
"[{""manager"":conan,""name"":hazelcast-cpp-client},{""manager"":vcpkg,""name"":hazelcast-cpp-client}]",https://github.com/hazelcast/hazelcast-cpp-client
"[{""manager"":conan,""name"":hedley},{""manager"":vcpkg,""name"":hedley}]",https://nemequ.github.io/hedley/
"[{""manager"":conan,""name"":hidapi},{""manager"":vcpkg,""name"":hidapi},{""manager"":freebsd12,""name"":comms/hidapi},{""manager"":netbsd9,""name"":comms/libhidapi}]",https://github.com/libusb/hidapi
"[{""manager"":conan,""name"":highfive},{""manager"":vcpkg,""name"":highfive},{""manager"":freebsd12,""name"":science/highfive}]",https://github.com/BlueBrain/HighFive
"[{""manager"":conan,""name"":highway},{""manager"":vcpkg,""name"":highway},{""manager"":freebsd12,""name"":devel/highway}]",https://github.com/google/highway
"[{""manager"":conan,""name"":hiredis},{""manager"":vcpkg,""name"":hiredis},{""manager"":freebsd12,""name"":databases/hiredis},{""manager"":netbsd9,""name"":databases/hiredis},{""manager"":openbsd69,""name"":databases/libhiredis}]",https://github.com/redis/hiredis
"[{""manager"":conan,""name"":http_parser},{""manager"":vcpkg,""name"":http-parser},{""manager"":freebsd12,""name"":www/http-parser},{""manager"":netbsd9,""name"":www/http-parser},{""manager"":openbsd69,""name"":devel/http-parser}]",https://github.com/nodejs/http-parser
"[{""manager"":conan,""name"":hunspell},{""manager"":netbsd9,""name"":textproc/hyphen},{""manager"":netbsd9,""name"":textproc/hunspell}]",https://hunspell.github.io/
"[{""manager"":conan,""name"":hyperscan},{""manager"":vcpkg,""name"":hyperscan}]",https://www.hyperscan.io
"[{""manager"":conan,""name"":ignition-math},{""manager"":vcpkg,""name"":ignition-math4},{""manager"":vcpkg,""name"":ignition-math6}]",https://ignitionrobotics.org/libs/math
"[{""manager"":conan,""name"":iir1},{""manager"":vcpkg,""name"":iir1}]",https://github.com/berndporr/iir1
"[{""manager"":conan,""name"":imath},{""manager"":vcpkg,""name"":imath},{""manager"":freebsd12,""name"":math/Imath}]",https://github.com/AcademySoftwareFoundation/Imath
"[{""manager"":conan,""name"":imgui},{""manager"":vcpkg,""name"":imgui}]",https://github.com/ocornut/imgui
"[{""manager"":conan,""name"":imguizmo},{""manager"":vcpkg,""name"":imguizmo}]",https://github.com/CedricGuillemet/ImGuizmo
"[{""manager"":conan,""name"":implot},{""manager"":vcpkg,""name"":implot}]",https://github.com/epezent/implot
"[{""manager"":conan,""name"":indicators},{""manager"":vcpkg,""name"":indicators},{""manager"":freebsd12,""name"":devel/indicators}]",https://github.com/p-ranav/indicators
"[{""manager"":conan,""name"":inih},{""manager"":freebsd12,""name"":devel/inih},{""manager"":netbsd9,""name"":textproc/inih}]",https://github.com/benhoyt/inih
"[{""manager"":conan,""name"":inja},{""manager"":vcpkg,""name"":inja}]",https://github.com/pantor/inja
"[{""manager"":conan,""name"":innoextract},{""manager"":netbsd9,""name"":archivers/innoextract}]",https://constexpr.org/innoextract/
"[{""manager"":conan,""name"":intel-neon2sse},{""manager"":vcpkg,""name"":neon2sse}]",https://github.com/intel/ARM_NEON_2_x86_SSE
"[{""manager"":conan,""name"":ixwebsocket},{""manager"":vcpkg,""name"":ixwebsocket}]",https://github.com/machinezone/IXWebSocket
"[{""manager"":conan,""name"":jansson},{""manager"":netbsd9,""name"":textproc/jansson}]",http://www.digip.org/jansson/
"[{""manager"":conan,""name"":jemalloc},{""manager"":netbsd9,""name"":devel/jemalloc}]",http://jemalloc.net/
"[{""manager"":conan,""name"":jfalcou-eve},{""manager"":vcpkg,""name"":eve}]",https://github.com/jfalcou/eve
"[{""manager"":conan,""name"":json-c},{""manager"":vcpkg,""name"":json-c}]",https://github.com/json-c/json-c
"[{""manager"":conan,""name"":jsoncpp},{""manager"":vcpkg,""name"":jsoncpp},{""manager"":freebsd12,""name"":devel/jsoncpp},{""manager"":netbsd9,""name"":textproc/jsoncpp},{""manager"":openbsd69,""name"":devel/jsoncpp}]",https://github.com/open-source-parsers/jsoncpp
"[{""manager"":conan,""name"":json_dto},{""manager"":vcpkg,""name"":json-dto}]",https://github.com/Stiffstream/json_dto
"[{""manager"":conan,""name"":jsonformoderncpp},{""manager"":conan,""name"":nlohmann_json},{""manager"":vcpkg,""name"":nlohmann-json},{""manager"":freebsd12,""name"":devel/nlohmann-json}]",https://github.com/nlohmann/json
"[{""manager"":conan,""name"":jsonnet},{""manager"":vcpkg,""name"":jsonnet},{""manager"":freebsd12,""name"":devel/jsonnet},{""manager"":freebsd12,""name"":devel/py-jsonnet}]",https://github.com/google/jsonnet
"[{""manager"":conan,""name"":json-schema-validator},{""manager"":vcpkg,""name"":json-schema-validator}]",https://github.com/pboettch/json-schema-validator
"[{""manager"":conan,""name"":jwt-cpp},{""manager"":vcpkg,""name"":jwt-cpp}]",https://github.com/Thalhammer/jwt-cpp
"[{""manager"":conan,""name"":kainjow-mustache},{""manager"":freebsd12,""name"":devel/mustache}]",https://github.com/kainjow/Mustache
"[{""manager"":conan,""name"":kaitai_struct_cpp_stl_runtime},{""manager"":netbsd9,""name"":devel/py-kaitaistruct}]",https://kaitai.io/
"[{""manager"":conan,""name"":kcp},{""manager"":vcpkg,""name"":kcp}]",https://github.com/skywind3000/kcp
"[{""manager"":conan,""name"":kealib},{""manager"":vcpkg,""name"":kealib}]",https://github.com/ubarsc/kealib
"[{""manager"":conan,""name"":kissfft},{""manager"":vcpkg,""name"":kissfft},{""manager"":netbsd9,""name"":math/kissfft}]",https://github.com/mborgerding/kissfft
"[{""manager"":conan,""name"":ktx},{""manager"":vcpkg,""name"":ktx}]",https://github.com/KhronosGroup/KTX-Software
"[{""manager"":conan,""name"":kuba-zip},{""manager"":vcpkg,""name"":kubazip}]",https://github.com/kuba--/zip
"[{""manager"":conan,""name"":lcms},{""manager"":vcpkg,""name"":lcms}]",https://github.com/mm2/Little-CMS
"[{""manager"":conan,""name"":lerc},{""manager"":vcpkg,""name"":lerc},{""manager"":freebsd12,""name"":graphics/lerc}]",https://github.com/Esri/lerc
"[{""manager"":conan,""name"":lest},{""manager"":vcpkg,""name"":lest}]",https://github.com/martinmoene/lest
"[{""manager"":conan,""name"":leveldb},{""manager"":vcpkg,""name"":leveldb},{""manager"":freebsd12,""name"":databases/leveldb},{""manager"":netbsd9,""name"":databases/leveldb},{""manager"":openbsd69,""name"":databases/leveldb}]",https://github.com/google/leveldb
"[{""manager"":conan,""name"":libaec},{""manager"":netbsd9,""name"":archivers/libaec}]",https://gitlab.dkrz.de/k202009/libaec
"[{""manager"":conan,""name"":libalsa},{""manager"":freebsd12,""name"":audio/alsa-lib}]",https://github.com/alsa-project/alsa-lib
"[{""manager"":conan,""name"":libaom-av1},{""manager"":vcpkg,""name"":aom}]",https://aomedia.googlesource.com/aom
"[{""manager"":conan,""name"":libatomic_ops},{""manager"":netbsd9,""name"":devel/libatomic_ops}]",https://github.com/ivmai/libatomic_ops
"[{""manager"":conan,""name"":libavif},{""manager"":vcpkg,""name"":libavif},{""manager"":freebsd12,""name"":graphics/libavif},{""manager"":openbsd69,""name"":graphics/libavif}]",https://github.com/AOMediaCodec/libavif
